Age,Gender,Purchase Amount (USD),Review Rating,Subscription Status,Discount Applied,Previous Purchases,Item Purchased,Category,Location,Size,Color,Season,Payment Method,Shipping Type,Preferred Payment Method,Frequency of Purchases
64,1,31,4.7,0,0,36,4,0,8,0,0,1,4,2,0,2
42,1,95,4.4,0,0,12,6,0,44,2,2,2,4,0,0,1
69,1,79,3.5,0,0,49,20,0,43,0,8,2,0,0,2,4
28,1,39,3.8,0,0,7,19,1,24,0,23,2,1,3,2,0
47,1,34,4.7,0,0,28,9,2,28,0,16,1,2,2,0,3
69,1,28,3.1,0,0,30,8,0,48,0,22,0,3,4,1,0
56,1,38,5.0,0,0,29,13,1,17,2,20,2,2,1,3,3
28,1,55,3.7,0,0,9,16,1,29,0,12,0,1,1,2,1
50,1,31,3.0,0,0,27,13,1,4,0,0,2,3,2,2,2
39,1,84,4.5,0,0,21,3,2,5,1,9,0,0,4,4,2
35,1,93,4.7,0,0,36,5,0,18,0,22,2,0,0,1,3
59,1,28,3.5,0,0,19,3,2,35,0,2,2,2,1,2,0
44,1,55,4.4,0,0,47,2,1,30,0,3,1,2,0,0,5
66,1,63,2.6,0,0,38,18,0,34,0,11,2,0,3,0,0
20,1,94,4.2,0,0,22,18,0,0,0,17,2,1,0,4,0
45,1,36,2.6,0,0,29,12,0,32,0,11,0,1,0,4,0
49,1,97,4.8,0,0,42,7,0,25,1,19,0,4,1,0,0
60,1,63,2.9,0,0,47,0,0,1,0,13,1,4,4,3,1
61,1,77,4.3,0,0,10,14,0,11,1,12,0,1,0,1,0
36,1,53,2.6,0,0,10,14,0,38,2,12,0,1,4,4,3
33,1,77,3.8,0,0,1,15,0,14,0,0,0,0,2,3,1
49,1,79,4.2,0,0,7,2,1,14,0,7,1,1,3,1,3
31,1,37,3.9,0,0,10,3,2,10,0,0,1,4,4,4,2
19,1,94,3.1,0,0,11,0,0,3,0,7,2,0,1,1,5
39,1,76,3.6,0,0,5,2,1,32,1,21,0,3,4,0,0
66,1,68,4.0,0,0,21,19,1,8,1,18,0,3,0,3,4
25,1,65,3.4,0,0,24,15,0,11,0,11,0,0,2,0,4
63,1,24,2.6,0,0,37,1,0,6,0,4,1,4,3,1,2
56,1,31,4.5,0,0,22,9,2,5,0,19,1,0,0,4,1
20,1,89,4.9,0,0,16,18,0,40,0,12,0,1,3,2,2
58,1,49,4.4,0,0,44,20,0,18,0,17,1,4,0,3,3
34,1,92,3.5,0,0,14,13,1,37,2,9,0,1,0,4,0
28,1,32,3.3,0,0,23,23,0,30,1,13,2,0,0,0,1
22,1,67,3.1,0,0,46,9,2,29,0,2,2,0,3,2,2
37,1,64,4.2,0,0,46,0,0,3,1,6,0,1,0,0,1
54,1,84,4.9,0,0,16,16,1,17,0,13,0,3,2,3,1
65,1,34,3.9,0,0,40,1,0,30,0,13,0,4,3,1,1
57,1,26,4.2,0,0,21,16,1,9,0,20,2,0,1,0,0
38,1,50,4.9,0,0,25,22,0,27,1,4,0,1,4,3,0
70,1,46,2.8,0,0,25,2,1,25,0,23,0,1,4,0,4
56,1,71,4.1,0,0,25,6,0,24,0,22,0,1,3,2,1
56,1,78,4.8,0,0,27,1,0,47,0,1,1,0,2,4,3
22,1,35,4.1,0,0,12,18,0,40,1,16,2,3,2,0,3
57,1,58,3.0,0,0,27,0,0,24,0,6,1,0,1,2,4
53,1,67,4.2,0,0,40,15,0,20,0,4,0,0,0,1,0
53,1,93,3.8,0,0,38,22,0,41,0,15,0,0,3,1,4
19,1,81,3.3,0,0,44,14,0,36,1,5,0,4,0,0,1
49,1,80,4.7,0,0,27,6,0,30,0,18,0,2,0,4,1
44,1,64,4.3,0,0,30,14,0,0,0,6,0,0,0,1,1
27,1,41,2.7,0,0,24,10,0,44,0,2,0,4,3,1,3
60,1,79,4.2,0,0,38,20,0,36,2,15,2,3,0,0,0
62,1,60,4.2,0,0,4,21,0,22,0,11,2,1,1,3,4
52,1,91,2.5,0,0,32,19,1,48,1,14,2,0,2,4,3
30,1,66,3.6,0,0,32,16,1,29,0,2,2,3,0,1,2
66,1,85,3.4,0,0,28,20,0,32,0,7,2,0,3,0,0
29,1,38,3.3,0,0,6,21,0,28,0,9,1,1,3,2,1
24,1,23,4.6,0,0,24,22,0,43,0,4,2,2,3,3,3
51,1,71,3.9,0,0,38,16,1,0,0,0,0,2,4,4,5
67,1,25,3.7,0,0,28,20,0,12,0,3,2,3,2,2,0
50,1,39,3.1,0,0,9,2,1,0,2,18,0,2,0,3,2
37,1,20,4.9,0,0,21,8,0,20,0,6,0,0,0,2,1
69,1,73,4.7,0,0,31,5,0,45,0,14,2,0,3,2,3
60,1,63,2.9,0,0,18,0,0,44,0,14,0,3,2,1,4
21,1,94,4.1,0,0,5,5,0,40,2,4,0,4,0,0,5
44,1,94,4.0,0,0,22,1,0,39,0,10,0,4,2,0,0
26,1,71,2.7,0,0,37,14,0,27,0,19,1,2,4,3,0
40,1,77,4.0,0,0,22,7,0,39,0,14,0,1,0,2,3
41,1,66,2.5,0,0,36,14,0,36,0,0,0,1,2,3,2
62,1,23,4.5,0,0,23,13,1,47,0,19,1,0,1,3,0
39,1,60,3.9,0,0,44,22,0,3,0,20,0,2,0,2,5
53,1,72,4.9,0,0,25,0,0,37,0,5,0,0,0,0,0
24,1,35,3.3,0,0,40,1,0,0,0,7,2,2,0,3,4
41,1,31,3.8,0,0,12,14,0,34,0,2,0,4,0,3,5
19,1,33,2.9,0,0,14,20,0,11,0,1,1,1,3,4,3
36,1,95,4.0,0,0,14,7,0,40,0,5,1,1,0,2,3
21,1,68,4.1,0,0,10,4,0,0,0,14,0,1,4,2,0
25,1,87,3.1,0,0,17,3,2,14,0,21,0,0,4,0,1
65,1,64,4.6,0,0,24,15,0,1,2,23,2,2,0,2,2
42,1,74,4.6,0,0,31,15,0,20,0,0,2,3,2,0,4
40,1,62,2.6,0,0,36,10,0,23,0,18,0,0,0,0,0
58,1,97,5.0,0,0,38,20,0,16,0,2,2,2,0,3,1
40,1,47,2.9,0,0,23,13,1,5,0,14,0,0,0,2,2
62,1,83,3.5,0,0,47,1,0,5,0,4,2,2,0,3,0
38,1,82,3.7,0,0,20,15,0,35,0,12,0,1,0,4,5
37,1,26,2.9,0,0,41,21,0,46,0,0,0,0,4,4,3
65,1,81,4.3,0,0,44,9,2,7,0,13,2,3,1,0,2
55,1,44,3.2,0,0,31,4,0,27,0,0,0,2,4,0,3
43,1,88,4.2,0,0,11,21,0,35,0,14,2,3,2,1,0
43,1,76,4.2,0,0,25,2,1,35,0,15,2,0,3,3,0
45,1,89,3.8,0,0,31,14,0,42,0,2,2,3,1,0,5
64,1,22,4.4,0,0,40,17,0,23,0,10,0,0,3,2,5
28,1,33,3.1,0,0,23,17,0,46,0,4,2,4,0,1,0
69,1,97,5.0,0,0,5,10,0,3,2,18,0,4,3,2,4
54,1,57,4.7,0,0,26,14,0,3,0,8,2,4,3,3,5
52,1,38,3.0,0,0,11,17,0,11,0,0,1,1,0,1,0
23,1,55,4.2,0,0,44,19,1,9,2,0,0,3,2,2,1
26,1,37,3.0,0,0,47,11,0,45,0,23,0,1,4,0,1
48,1,43,3.7,0,0,46,16,1,47,0,11,1,4,1,3,3
49,1,96,2.7,0,0,35,8,0,44,0,4,1,2,1,0,1
53,1,51,4.3,0,0,8,9,2,35,0,15,2,2,0,0,0
69,1,95,2.7,0,0,30,17,0,36,2,21,0,0,0,0,5
26,1,26,3.7,0,0,14,20,0,44,0,9,1,3,2,1,0
21,1,34,4.3,0,0,30,3,2,9,2,9,0,0,3,0,5
59,1,83,4.0,0,0,26,13,1,25,1,0,1,0,2,1,1
21,1,24,3.3,0,0,32,0,0,0,0,12,0,0,3,4,2
22,1,69,4.0,0,0,47,12,0,20,1,8,0,0,2,0,1
26,1,40,2.7,0,0,11,22,0,31,0,1,0,4,2,1,1
41,1,87,4.2,0,0,28,9,2,31,1,7,2,3,1,3,0
37,1,46,4.6,0,0,2,19,1,21,0,15,0,3,3,2,1
30,1,82,4.8,0,0,45,11,0,8,0,14,2,1,4,1,5
49,1,81,2.8,0,0,7,0,0,46,0,16,1,3,1,1,1
49,1,57,4.5,0,0,28,11,0,6,0,14,2,2,2,0,0
58,1,49,3.0,0,0,34,16,1,32,1,12,1,4,0,0,4
70,1,42,4.6,0,0,26,9,2,7,0,12,0,4,1,2,1
27,1,26,3.3,0,0,45,9,2,35,0,16,0,2,3,0,4
65,1,38,4.4,0,0,34,23,0,10,0,21,0,3,2,2,0
57,1,57,4.4,0,0,47,19,1,44,2,11,1,3,3,1,2
20,1,100,4.3,0,0,42,9,2,32,2,22,1,0,0,0,4
34,1,73,3.4,0,0,27,8,0,0,1,12,0,0,0,0,1
59,1,66,2.8,0,0,43,9,2,9,0,14,2,3,4,4,3
54,1,73,3.4,0,0,16,23,0,35,0,1,0,0,3,0,0
36,1,45,5.0,0,0,40,5,0,42,0,2,0,0,4,1,3
21,1,27,4.5,0,0,29,19,1,9,1,0,0,0,1,0,0
52,1,24,2.7,0,0,38,23,0,5,0,23,0,1,4,1,4
43,1,59,3.4,0,0,34,19,1,48,2,10,2,1,4,1,5
32,1,20,3.4,0,0,30,10,0,6,1,4,2,0,0,4,5
55,1,44,2.8,0,0,45,6,0,2,0,11,1,0,3,0,0
31,1,90,4.7,0,0,47,20,0,12,0,17,0,0,3,0,0
45,1,36,4.7,0,0,5,11,0,3,0,0,0,1,1,1,3
53,1,95,4.7,0,0,50,1,0,48,0,21,2,3,1,2,0
24,1,30,3.4,0,0,24,0,0,39,0,7,0,4,0,0,0
47,1,65,3.7,0,0,15,14,0,46,1,5,0,0,0,2,0
63,1,96,4.1,0,0,50,14,0,40,0,2,1,3,4,0,5
38,1,65,2.9,0,0,7,15,0,0,0,14,0,0,0,1,3
59,1,47,3.2,0,0,10,12,0,39,0,14,0,4,4,4,2
54,1,25,3.0,0,0,38,7,0,40,1,21,0,0,1,3,0
26,1,56,4.1,0,0,31,3,2,0,1,21,0,2,0,4,2
68,1,76,4.5,0,0,7,23,0,31,0,10,0,4,3,4,4
41,1,60,3.4,0,0,27,20,0,34,0,16,0,2,4,4,3
68,1,67,4.1,0,0,45,15,0,30,0,16,2,4,0,0,1
21,1,95,4.6,0,0,13,22,0,13,2,4,0,3,4,0,0
32,1,72,4.6,0,0,33,5,0,0,0,10,2,0,0,4,0
20,1,98,3.4,0,0,25,0,0,0,0,9,0,3,0,0,1
59,1,83,3.3,0,0,5,10,0,25,0,7,2,1,0,3,3
53,1,37,3.6,0,0,23,6,0,6,0,11,0,3,0,0,4
66,1,85,4.6,0,0,17,23,0,41,0,20,0,0,1,0,5
47,1,36,4.3,0,0,14,20,0,23,0,21,0,3,0,0,5
58,1,36,4.0,0,0,28,10,0,17,1,9,2,4,4,1,0
28,1,86,4.8,0,0,19,14,0,36,0,17,1,3,2,1,5
68,1,99,4.3,0,0,31,12,0,23,2,13,0,4,3,0,0
60,1,21,3.3,0,0,25,1,0,22,2,8,1,0,3,0,0
47,1,84,2.8,0,0,4,9,2,9,0,19,2,2,0,0,0
18,1,63,4.4,0,0,20,13,1,41,0,2,0,0,1,0,5
32,1,84,3.7,0,0,37,17,0,39,1,15,1,0,0,0,0
27,1,72,3.6,0,0,28,17,0,28,0,9,0,2,0,1,0
65,1,21,3.7,0,0,6,18,0,5,0,4,2,1,0,4,5
68,1,92,5.0,0,0,27,13,1,18,0,23,0,0,3,3,0
55,1,72,2.7,0,0,29,1,0,1,2,15,0,0,2,1,2
30,1,83,4.3,0,0,1,13,1,34,0,6,0,0,4,0,0
24,1,73,4.1,0,0,31,15,0,42,0,14,1,0,3,1,0
57,1,98,2.6,0,0,28,20,0,2,0,17,2,0,2,0,4
23,1,76,3.2,0,0,19,23,0,31,0,12,0,0,4,0,4
69,1,43,3.5,0,0,36,4,0,3,1,9,1,0,2,4,3
60,1,60,3.7,0,0,28,7,0,4,0,20,1,2,2,0,3
25,1,40,3.8,0,0,29,5,0,3,0,20,0,2,0,3,5
18,1,93,4.8,0,0,9,20,0,43,1,11,2,0,0,0,1
37,1,98,4.2,0,0,26,4,0,14,1,12,0,4,3,1,1
61,1,91,2.9,0,0,7,20,0,33,2,11,1,2,2,1,2
41,1,92,2.9,0,0,35,0,0,28,2,4,0,4,1,2,5
69,1,87,4.8,0,0,46,6,0,1,1,14,2,3,2,1,1
32,1,96,2.9,0,0,8,18,0,1,1,19,0,3,3,2,3
60,1,97,4.8,0,0,50,8,0,27,0,7,1,0,0,0,1
43,1,55,4.6,0,0,37,1,0,16,0,0,0,1,0,0,0
61,1,58,4.4,0,0,6,10,0,41,0,10,0,1,4,1,2
57,1,21,3.0,0,0,16,2,1,24,0,21,0,3,2,3,0
56,1,82,4.4,0,0,30,6,0,27,2,3,1,1,0,3,3
66,1,34,3.9,0,0,50,3,2,39,0,7,2,1,0,4,4
52,1,78,4.0,0,0,5,1,0,24,0,6,0,3,1,0,1
63,1,47,2.5,0,0,15,6,0,31,0,10,0,2,0,0,3
50,1,96,4.1,0,0,34,21,0,39,1,18,1,4,2,0,0
21,1,23,4.8,0,0,6,20,0,17,1,0,0,0,0,4,1
42,1,27,2.6,0,0,26,16,1,34,1,14,2,3,4,2,0
40,1,37,3.1,0,0,34,0,0,25,2,13,0,0,1,1,1
67,1,79,3.2,0,0,37,14,0,11,1,23,1,0,4,1,5
35,1,40,4.2,0,0,28,0,0,4,0,21,1,0,3,0,0
18,1,39,2.6,0,0,38,3,2,19,1,7,0,0,2,0,2
52,1,73,3.1,0,0,2,8,0,16,0,15,1,2,2,0,4
59,1,84,2.9,0,0,32,5,0,19,0,21,0,1,4,0,0
49,1,94,4.6,0,0,30,17,0,46,0,21,0,0,1,4,0
46,1,47,4.1,0,0,17,18,0,10,0,15,0,0,3,3,1
69,1,77,2.5,0,0,5,2,1,33,0,21,1,3,4,2,0
56,1,94,4.0,0,0,31,17,0,37,0,20,2,1,4,0,0
27,1,75,3.5,0,0,43,6,0,11,0,4,1,3,0,3,4
57,1,82,4.4,0,0,19,4,0,30,2,13,0,2,1,4,0
58,1,36,2.9,0,0,32,16,1,16,0,4,0,3,4,1,1
23,1,90,3.1,0,0,5,19,1,3,2,8,0,0,0,2,0
19,1,48,4.4,0,0,9,20,0,45,0,0,0,3,1,0,4
40,1,42,4.4,0,0,48,9,2,39,0,16,2,0,3,1,5
54,1,33,2.7,0,0,1,0,0,10,0,4,1,2,4,3,4
50,1,63,4.9,0,0,20,20,0,32,0,7,1,1,1,1,3
69,1,53,3.5,0,0,42,6,0,45,0,19,2,2,0,0,0
42,1,37,4.8,0,0,45,7,0,0,0,19,0,2,1,3,0
37,1,92,4.2,0,0,41,1,0,14,0,10,1,0,0,0,3
46,1,73,4.6,0,0,36,17,0,42,2,2,0,0,3,2,4
64,1,38,2.9,0,0,10,15,0,48,0,13,0,1,3,4,0
20,1,51,4.0,0,0,31,2,1,17,2,1,0,3,4,4,0
40,1,90,4.9,0,0,21,9,2,20,0,10,0,1,3,1,4
64,1,56,3.1,0,0,16,9,2,11,0,10,1,0,2,0,1
29,1,33,4.4,0,0,18,6,0,21,0,10,0,2,3,3,1
20,1,53,2.5,0,0,20,0,0,19,1,12,2,0,0,2,5
43,1,24,3.4,0,0,21,6,0,28,1,4,0,0,0,0,0
60,1,59,3.7,0,0,23,3,2,14,0,16,0,4,0,1,4
39,1,72,4.2,0,0,20,22,0,15,0,16,2,3,3,3,5
47,1,28,3.4,0,0,30,17,0,37,1,14,0,0,0,3,0
19,1,36,3.6,0,0,33,12,0,11,0,5,0,0,0,0,1
52,1,47,4.7,0,0,31,11,0,0,1,14,0,0,0,2,3
34,1,62,4.7,0,0,48,5,0,40,0,10,0,0,2,0,3
25,1,98,3.6,0,0,28,18,0,19,1,4,0,2,1,2,5
43,1,28,4.6,0,0,7,13,1,41,0,21,1,3,1,0,1
55,1,86,2.6,0,0,4,20,0,25,1,3,1,3,2,2,5
66,1,46,3.1,0,0,49,11,0,36,1,1,1,4,3,0,0
41,1,42,3.2,0,0,22,21,0,44,2,17,0,3,1,0,5
47,1,80,3.9,0,0,39,3,2,43,1,16,2,0,0,0,2
51,1,39,4.9,0,0,45,0,0,34,0,6,0,0,0,3,1
44,1,49,4.1,0,0,30,3,2,17,0,16,1,2,0,3,2
18,1,32,4.2,0,0,33,14,0,28,0,18,1,4,2,1,0
33,1,73,4.1,0,0,24,13,1,19,0,16,0,3,2,0,0
24,1,42,3.9,0,0,11,0,0,28,0,3,1,3,1,2,4
33,1,58,2.7,0,0,13,14,0,45,0,18,0,4,2,4,1
61,1,22,3.7,0,0,27,11,0,2,0,22,2,3,0,3,0
27,1,56,2.7,0,0,30,14,0,46,0,14,0,2,2,3,0
46,1,70,2.5,0,0,39,12,0,6,0,17,0,0,2,4,4
38,1,50,3.9,0,0,10,16,1,41,0,12,0,0,1,2,0
63,1,21,3.0,0,0,4,2,1,41,0,6,1,4,0,1,4
47,1,97,3.2,0,0,16,9,2,22,0,0,1,0,0,0,5
42,1,63,3.8,0,0,34,0,0,41,0,15,2,1,3,1,3
41,1,60,2.7,0,0,11,9,2,44,0,17,0,1,3,2,1
53,1,52,3.0,0,0,30,2,1,27,2,14,0,1,4,2,2
29,1,32,4.1,0,0,40,16,1,21,0,11,2,0,2,2,0
61,1,48,3.2,0,0,13,0,0,18,2,16,0,0,0,1,0
69,1,25,4.5,0,0,28,11,0,43,0,11,1,0,4,4,1
51,1,68,4.3,0,0,49,11,0,14,0,6,1,0,4,2,0
24,1,74,3.5,0,0,23,12,0,10,0,6,0,3,3,1,5
24,1,88,3.1,0,0,4,23,0,24,2,10,0,3,3,0,4
70,1,23,3.9,0,0,17,17,0,34,0,4,0,4,3,3,2
49,1,32,2.7,0,0,24,8,0,3,0,18,0,0,0,3,2
48,1,71,4.0,0,0,21,0,0,22,1,7,2,4,1,2,1
58,1,62,2.7,0,0,17,2,1,3,0,21,0,2,2,2,0
32,1,20,2.7,0,0,22,8,0,30,0,10,0,1,1,2,4
57,1,62,4.7,0,0,27,17,0,1,2,23,0,2,3,0,2
69,1,81,4.5,0,0,1,0,0,19,2,6,2,3,3,4,1
42,1,90,3.0,0,0,27,14,0,15,0,8,2,2,0,0,5
30,1,43,3.6,0,0,8,20,0,43,1,8,0,2,4,4,4
35,1,38,3.3,0,0,43,6,0,23,1,23,0,1,3,3,4
19,1,25,4.3,0,0,24,21,0,20,2,5,0,4,4,0,2
52,1,98,4.3,0,0,29,23,0,41,2,7,2,0,0,3,2
42,1,75,4.8,0,0,10,4,0,30,0,3,0,2,1,0,0
36,1,27,4.0,0,0,12,19,1,29,2,12,0,0,4,3,2
45,1,27,3.5,0,0,48,21,0,22,0,0,2,1,3,0,2
54,1,42,3.9,0,0,40,1,0,45,0,18,0,2,2,0,4
54,1,90,4.4,0,0,1,23,0,29,0,17,1,0,4,0,0
27,1,63,4.6,0,0,26,7,0,7,0,2,1,1,0,1,2
53,1,96,4.0,0,0,9,17,0,21,0,18,0,0,0,3,0
20,1,40,4.2,0,0,19,8,0,27,0,18,2,3,1,2,4
52,1,39,4.5,0,0,37,20,0,21,0,0,0,2,2,0,3
54,1,48,3.9,0,0,3,21,0,43,0,16,0,0,1,0,4
65,1,20,3.7,0,0,40,1,0,21,0,16,1,4,0,4,5
43,1,29,3.6,0,0,13,10,0,19,1,20,1,0,4,0,4
57,1,81,4.7,0,0,48,4,0,48,0,5,2,0,0,1,3
19,1,98,3.6,0,0,4,4,0,39,1,8,0,4,0,4,1
69,1,93,2.5,0,0,9,10,0,34,0,9,0,0,2,0,5
26,1,30,2.9,0,0,26,20,0,7,0,1,1,3,4,0,0
57,1,37,4.4,0,0,19,21,0,47,0,11,0,4,1,2,5
20,1,28,4.6,0,0,1,3,2,17,0,23,2,4,0,1,1
55,1,29,3.7,0,0,29,14,0,5,0,16,2,3,0,3,1
44,1,49,3.2,0,0,38,0,0,6,0,14,1,4,1,4,0
52,1,53,4.9,0,0,31,12,0,32,0,18,2,0,0,3,0
57,1,66,5.0,0,0,35,5,0,3,0,20,1,3,1,4,0
40,1,61,3.3,0,0,40,9,2,29,1,12,0,2,0,0,4
23,1,23,4.4,0,0,13,17,0,13,2,14,1,0,4,4,4
36,1,36,4.7,0,0,9,12,0,4,1,8,0,2,4,0,1
59,1,81,3.6,0,0,25,18,0,24,0,8,0,1,1,0,1
29,1,56,3.2,0,0,3,1,0,13,2,11,1,1,1,0,0
63,1,78,3.0,0,0,35,15,0,16,0,0,0,4,2,1,3
60,1,25,4.4,0,0,13,11,0,0,2,19,1,0,4,4,0
64,1,86,3.3,0,0,31,0,0,26,2,12,0,1,0,2,0
63,1,99,3.4,0,0,48,11,0,43,0,5,2,1,0,1,3
21,1,83,3.9,0,0,6,0,0,30,0,6,0,2,0,0,0
61,1,33,2.9,0,0,43,4,0,22,0,13,2,3,4,0,3
65,1,44,2.9,0,0,1,3,2,38,0,0,0,4,1,4,4
69,1,58,2.7,0,0,8,4,0,45,0,19,0,2,0,0,0
47,1,54,3.4,0,0,6,22,0,4,0,0,0,1,4,2,5
41,1,93,3.7,0,0,32,8,0,26,0,22,0,2,0,4,2
68,1,98,4.7,0,0,46,16,1,26,0,20,0,0,3,0,0
41,1,36,3.1,0,0,38,16,1,34,2,19,0,0,0,3,1
42,1,68,4.2,0,0,48,9,2,22,0,13,0,3,0,1,2
66,1,95,3.0,0,0,18,0,0,2,0,0,1,1,4,2,0
66,1,93,3.1,0,0,25,10,0,46,0,21,0,0,0,0,4
33,1,99,4.2,0,0,4,9,2,20,0,11,0,0,0,0,2
55,1,22,3.8,0,0,27,21,0,16,0,20,2,0,2,4,4
58,1,88,2.9,0,0,14,5,0,39,0,5,0,0,0,0,3
18,1,65,4.2,0,0,36,9,2,32,0,20,0,1,0,0,2
49,1,62,3.1,0,0,6,23,0,1,0,11,0,4,0,2,4
61,1,55,3.6,0,0,46,13,1,8,2,16,0,0,0,0,0
31,1,97,4.8,0,0,29,17,0,10,1,11,0,0,3,0,0
70,1,77,4.1,0,0,12,6,0,16,0,2,0,1,0,4,3
68,1,40,3.9,0,0,47,12,0,5,0,8,2,1,1,1,5
27,1,23,3.0,0,0,28,1,0,33,1,9,2,4,3,2,0
48,1,46,3.0,0,0,21,16,1,17,0,0,2,3,0,0,0
63,1,75,4.9,0,0,15,0,0,27,0,23,0,4,0,1,0
49,1,76,4.8,0,0,38,16,1,19,0,5,0,0,2,0,0
19,1,59,3.3,0,0,19,4,0,39,0,8,1,2,3,1,0
30,1,51,2.7,0,0,31,18,0,4,0,4,1,0,3,1,5
50,1,46,4.2,0,0,30,9,2,37,2,18,0,0,0,1,1
66,1,26,3.6,0,0,40,15,0,23,0,18,0,3,2,0,4
25,1,51,3.8,0,0,42,8,0,48,0,18,1,4,2,1,0
61,1,44,3.8,0,0,25,14,0,27,0,14,2,4,1,4,0
29,1,82,4.2,0,0,20,18,0,17,1,15,0,0,1,0,4
53,1,44,2.7,0,0,3,18,0,5,1,21,1,3,0,0,5
24,1,27,5.0,0,0,14,14,0,0,0,0,0,4,2,0,0
51,1,90,4.7,0,0,32,21,0,0,0,16,0,3,2,1,2
26,1,58,3.2,0,0,20,13,1,31,1,0,1,0,4,3,1
59,1,80,2.9,0,0,34,8,0,4,2,14,0,3,0,3,2
41,1,40,4.2,0,0,6,9,2,42,1,10,2,3,4,4,0
20,1,23,3.7,0,0,2,12,0,0,0,10,0,1,4,3,0
22,1,34,4.2,0,0,35,15,0,9,1,0,0,3,4,1,0
18,1,35,2.6,0,0,33,1,0,27,2,15,2,2,1,2,4
30,1,75,4.0,0,0,45,18,0,12,0,12,1,2,4,4,0
25,1,60,2.7,0,0,20,21,0,43,2,12,2,2,2,0,1
39,1,87,4.0,0,0,48,0,0,13,0,14,1,2,4,0,0
49,1,41,2.9,0,0,37,5,0,18,1,18,0,1,2,0,3
25,1,83,3.3,0,0,4,12,0,29,0,20,0,3,3,0,1
23,1,81,4.0,0,0,24,14,0,16,0,12,0,0,4,0,0
33,1,56,3.9,0,0,4,23,0,29,1,9,1,0,2,2,1
60,1,58,3.3,0,0,25,16,1,38,0,17,1,2,0,2,0
51,1,84,3.9,0,0,14,12,0,11,0,6,0,4,2,3,0
23,1,21,3.9,0,0,14,5,0,21,0,10,0,1,4,0,2
20,1,35,4.2,0,0,46,20,0,35,0,11,1,3,3,1,1
51,1,43,4.6,0,0,27,19,1,40,0,4,1,4,4,3,4
23,0,20,3.3,0,0,46,17,0,18,0,4,1,2,0,1,3
67,0,36,4.8,0,0,24,1,0,47,0,9,0,1,0,4,1
23,0,70,4.1,0,0,4,3,2,10,1,15,0,2,2,3,0
26,0,83,3.4,0,0,2,21,0,48,0,6,1,1,3,1,2
52,0,76,3.6,0,0,29,17,0,12,0,23,2,0,0,0,2
52,0,81,2.7,0,0,7,4,0,41,0,15,1,3,0,1,2
52,0,47,3.2,0,0,39,6,0,33,2,8,1,0,2,3,3
35,0,35,4.4,0,0,46,2,1,14,0,6,1,0,0,1,2
24,0,85,4.9,0,0,44,12,0,38,0,23,0,2,0,4,0
43,0,96,4.8,0,0,20,2,1,20,2,12,0,2,0,0,0
25,0,98,2.8,0,0,44,18,0,25,0,4,1,3,0,3,2
46,0,52,2.9,0,0,23,19,1,47,0,18,0,1,1,0,0
22,0,84,3.2,0,0,37,11,0,11,0,18,2,2,4,3,5
70,0,71,3.5,0,0,4,23,0,16,0,17,2,4,4,4,5
49,0,95,4.1,0,0,14,13,1,33,1,2,2,0,4,4,2
48,0,47,4.1,0,0,31,2,1,18,0,13,1,4,1,0,2
59,0,75,4.8,0,0,9,3,2,41,0,0,1,4,2,3,4
39,0,28,2.8,0,0,31,0,0,11,0,19,0,3,1,1,5
30,0,44,4.7,0,0,26,21,0,36,0,23,0,4,0,0,0
37,0,64,4.8,0,0,41,13,1,0,2,6,2,0,0,3,1
56,0,28,2.9,0,0,13,2,1,46,0,11,0,2,3,0,0
67,0,21,2.6,0,0,4,8,0,26,0,12,1,0,0,0,3
40,0,41,3.3,0,0,15,7,0,7,1,3,0,2,0,0,1
24,0,38,3.4,0,0,38,17,0,44,0,14,2,0,1,0,0
43,0,77,3.6,0,0,3,0,0,15,0,11,0,4,1,0,2
45,0,43,3.8,0,0,6,17,0,5,0,12,0,2,2,3,1
33,0,91,3.4,0,0,34,0,0,24,0,10,0,0,0,1,0
53,0,68,3.8,0,0,7,17,0,24,1,23,0,2,0,2,4
44,0,37,3.3,0,0,21,20,0,25,0,8,0,3,2,4,0
23,0,23,4.8,0,0,17,16,1,19,0,12,1,0,3,2,3
59,0,65,3.9,0,0,5,19,1,31,0,11,2,4,0,4,1
68,0,30,4.2,0,0,21,0,0,24,0,8,1,0,2,0,2
46,0,45,4.7,0,0,42,4,0,45,0,6,1,4,1,1,0
56,0,25,2.7,0,0,49,2,1,44,0,6,2,4,0,1,4
40,0,72,3.8,0,0,33,20,0,8,0,0,2,4,0,0,2
61,0,75,3.6,0,0,12,4,0,6,0,22,0,0,0,2,0
53,0,63,2.9,0,0,18,6,0,46,2,20,0,0,0,1,1
29,0,35,3.9,0,0,47,1,0,48,0,13,0,1,3,3,4
44,0,32,4.7,0,0,18,0,0,29,0,23,1,4,1,0,5
43,0,25,3.3,0,0,48,12,0,25,0,1,2,0,0,0,3
40,0,90,4.2,0,0,18,19,1,45,2,21,0,4,1,2,1
55,0,70,2.6,0,0,46,2,1,9,0,9,1,2,3,0,4
66,0,27,4.9,0,0,34,21,0,16,0,12,0,4,0,1,1
50,0,92,3.6,0,0,10,7,0,40,0,13,0,2,3,3,0
57,0,20,4.7,0,0,12,3,2,39,0,22,0,1,1,2,3
42,0,52,3.2,0,0,36,9,2,6,0,17,2,1,3,0,4
55,0,57,3.6,0,0,34,8,0,44,0,10,1,4,4,4,4
